date,fire_frp_sum,fire_frp_sum_tomorrow,wind_speed,wind_dir,pm25,latitude,longitude
2025-09-24,18368.9,6729.9,13.288341,230.6653,8.683333333333334,34.09028341724969,-118.24077916666666
2025-09-25,6729.9,17388.6,13.089354,198.37704,9.053333333333335,34.09503606719143,-118.24118733333333
2025-09-26,17388.6,15608.7,11.038858,155.30568,5.6499999999999995,34.09028341724969,-118.24077916666666
2025-09-27,15608.7,25543.6,11.983188,166.53816,6.233333333333333,34.09028341724969,-118.24077916666666
2025-09-28,25543.6,88799.3,12.242646,191.7321,6.657894736842105,34.07468547428272,-118.23523521052633
2025-09-29,88799.3,53142.5,11.720751,229.71484,6.483333333333333,34.09028341724969,-118.24077916666666
2025-09-30,53142.5,24152.1,13.110376,215.56763,9.183333333333334,34.09028341724969,-118.24077916666666
2025-10-01,24152.1,87041.9,11.919479,188.45332,6.155555555555555,34.13952888937477,-118.25075144444443
2025-10-02,87041.9,23168.0,11.090103,189.09485,4.800000000000001,34.13952888937477,-118.25075144444443
2025-10-03,23168.0,81588.5,12.638513,162.29588,5.544444444444444,34.13952888937477,-118.25075144444443
2025-10-04,81588.5,169900.4,12.346741,137.60262,6.9,34.13952888937477,-118.25075144444443
2025-10-05,169900.4,12237.3,10.564941,179.99997,8.55,34.16929637543739,-118.25647037499999
2025-10-06,12237.3,53606.3,12.242646,226.03682,9.2375,34.16929637543739,-118.25647037499999
2025-10-07,53606.3,61193.4,11.161451,255.04982,9.5625,34.16929637543739,-118.25647037499999
2025-10-08,61193.4,83084.4,11.364259,237.4385,8.977777777777778,34.13952888937477,-118.25075144444443
2025-10-09,83084.4,21770.4,13.985663,195.52415,7.2666666666666675,34.13952888937477,-118.25075144444443
2025-10-10,21770.4,14466.4,12.744457,145.2382,7.5,34.13952888937477,-118.25075144444443
2025-10-11,14466.4,15614.5,9.605998,153.76814,8.477777777777778,34.13952888937477,-118.25075144444443
2025-10-12,15614.5,22938.7,9.290511,179.53043,7.577777777777778,34.13952888937477,-118.25075144444443
2025-10-13,22938.7,55040.4,17.974781,136.08792,8.122222222222222,34.13952888937477,-118.25075144444443
2025-10-14,55040.4,27328.6,17.505404,131.64006,3.2333333333333334,34.13952888937477,-118.25075144444443
2025-10-15,27328.6,39019.9,10.739832,213.69048,3.8444444444444437,34.13952888937477,-118.25075144444443
2025-10-16,39019.9,18055.9,6.522361,328.9794,6.633333333333333,34.13952888937477,-118.25075144444443
2025-10-17,18055.9,15866.9,8.027678,290.17694,7.666666666666667,34.13952888937477,-118.25075144444443
2025-10-18,15866.9,10825.9,5.414979,18.859482,7.788888888888888,34.13952888937477,-118.25075144444443
2025-10-19,10825.9,4893.1,7.8954163,190.38882,9.399999999999999,34.13952888937477,-118.25075144444443
2025-10-20,4893.1,15968.6,8.049845,149.7437,10.055555555555555,34.13952888937477,-118.25075144444443
2025-10-21,15968.6,15870.2,12.440851,237.62296,10.255555555555555,34.13952888937477,-118.25075144444443
2025-10-22,15870.2,20265.0,11.53265,163.41562,7.51111111111111,34.13952888937477,-118.25075144444443
2025-10-23,20265.0,17177.1,9.0,70.34617,8.31111111111111,34.13952888937477,-118.25075144444443
2025-10-24,17177.1,16711.0,12.456468,220.23618,12.477777777777778,34.13952888937477,-118.25075144444443
2025-10-25,16711.0,10664.3,8.53815,192.65645,19.211111111111112,34.13952888937477,-118.25075144444443
2025-10-26,10664.3,6523.0,8.587338,230.59933,19.055555555555557,34.13952888937477,-118.25075144444443
2025-10-27,6523.0,19730.0,6.3639607,89.348946,15.722222222222221,34.13952888937477,-118.25075144444443
2025-10-28,19730.0,22399.6,6.384293,286.36496,10.377777777777778,34.13952888937477,-118.25075144444443
2025-10-29,22399.6,15997.6,7.3094187,315.26898,5.777777777777778,34.13952888937477,-118.25075144444443
2025-10-30,15997.6,5464.1,9.796366,8.275885,8.555555555555555,34.13952888937477,-118.25075144444443
2025-10-31,5464.1,5096.8,8.320986,149.84001,11.544444444444444,34.13952888937477,-118.25075144444443
2025-11-01,5096.8,3064.2,7.5019197,204.6984,17.77777777777778,34.13952888937477,-118.25075144444443
2025-11-02,3064.2,1484.2,8.242743,200.44351,18.844444444444445,34.13952888937477,-118.25075144444443
2025-11-03,1484.2,2587.3,6.873078,191.45154,19.266666666666666,34.13952888937477,-118.25075144444443
2025-11-04,2587.3,3123.1,8.534353,192.04561,18.144444444444446,34.13952888937477,-118.25075144444443
2025-11-05,3123.1,13520.0,8.65873,232.12492,8.566666666666666,34.13952888937477,-118.25075144444443
2025-11-06,13520.0,17428.2,8.854829,205.60217,6.944444444444445,34.13952888937477,-118.25075144444443
2025-11-07,17428.2,8436.8,5.0975285,165.0684,9.322222222222223,34.13952888937477,-118.25075144444443
2025-11-08,8436.8,3891.3,5.2939587,109.7469,12.177777777777779,34.13952888937477,-118.25075144444443
2025-11-09,3891.3,3050.6,5.2323985,191.70645,14.022222222222222,34.13952888937477,-118.25075144444443
2025-11-10,3050.6,2572.4,7.596341,267.84702,7.633333333333334,34.13952888937477,-118.25075144444443
2025-11-11,2572.4,7052.9,7.388775,184.81143,9.38888888888889,34.13952888937477,-118.25075144444443
2025-11-12,7052.9,2291.0,8.404285,182.12105,14.155555555555557,34.13952888937477,-118.25075144444443
2025-11-13,2291.0,8246.0,6.7205353,149.3494,11.899999999999999,34.13952888937477,-118.25075144444443
2025-11-14,8246.0,7078.0,11.362834,120.53634,6.588888888888889,34.13952888937477,-118.25075144444443
2025-11-15,7078.0,2867.6,15.696165,112.42593,2.15,34.10904000054663,-118.216045375
2025-11-16,2867.6,4062.8,14.082628,115.03025,2.3444444444444446,34.13952888937477,-118.25075144444443
2025-11-17,4062.8,5401.0,13.15971,114.368095,2.033333333333333,34.13952888937477,-118.25075144444443
2025-11-18,5401.0,3070.3,15.3802595,123.53954,5.455555555555556,34.13952888937477,-118.25075144444443
2025-11-19,3070.3,1692.3,8.738811,199.72249,7.311111111111111,34.13952888937477,-118.25075144444443
2025-11-20,1692.3,5075.6,10.1887,104.77907,6.077777777777778,34.13952888937477,-118.25075144444443
2025-11-21,5075.6,8503.9,19.211996,87.428085,2.5999999999999996,34.13952888937477,-118.25075144444443
2025-11-22,8503.9,3663.6,8.863972,305.4305,6.9222222222222225,34.13952888937477,-118.25075144444443
2025-11-23,3663.6,2803.0,7.814986,13.71221,7.9625,34.17451225043745,-118.257007
2025-11-24,2803.0,4282.3,5.00128,75.00761,10.9625,34.17451225043745,-118.257007
2025-11-25,4282.3,2800.0,4.4456716,338.50784,9.6,34.17451225043745,-118.257007
2025-11-26,2800.0,1611.4,5.0528407,13.434303,5.55,34.17451225043745,-118.257007
2025-11-27,1611.4,475.59999999999997,5.4119864,9.289444,7.4,34.17451225043745,-118.257007
2025-11-28,475.59999999999997,3198.4,5.0688457,77.025894,11.65,34.17451225043745,-118.257007
2025-11-29,3198.4,1962.6,5.414979,94.74285,14.7,34.17451225043745,-118.257007
2025-11-30,1962.6,1754.8,5.068846,130.60121,17.825,34.17451225043745,-118.257007
2025-12-01,1754.8,12143.0,8.163749,77.339424,13.1875,34.17451225043745,-118.257007
2025-12-02,12143.0,16940.3,4.7110505,328.3487,8.95,34.17451225043745,-118.257007
2025-12-03,16940.3,10686.6,10.24578,86.31498,10.666666666666666,34.13952888937477,-118.25075144444443
2025-12-04,10686.6,3693.1,8.211235,1.0229895,5.577777777777778,34.13952888937477,-118.25075144444443
2025-12-05,3693.1,7167.8,7.0934615,348.9965,8.5,34.13952888937477,-118.25075144444443
2025-12-06,7167.8,4162.7,5.1481256,86.378586,14.300000000000002,34.13952888937477,-118.25075144444443
2025-12-07,4162.7,1493.1,3.9477081,13.116481,15.533333333333335,34.13952888937477,-118.25075144444443
2025-12-08,1493.1,2744.1,4.0449963,307.69427,11.022222222222222,34.13952888937477,-118.25075144444443
2025-12-09,2744.1,8057.7,5.5829024,352.1276,6.566666666666666,34.13952888937477,-118.25075144444443
2025-12-10,8057.7,1892.9,4.5572357,354.57196,9.266666666666666,34.13952888937477,-118.25075144444443
2025-12-11,1892.9,6274.2,3.7064266,354.839,11.38888888888889,34.13952888937477,-118.25075144444443
2025-12-12,6274.2,1713.4,3.84796,119.623634,15.455555555555556,34.13952888937477,-118.25075144444443
2025-12-13,1713.4,813.7,4.293669,218.72891,29.35,34.10904000054663,-118.216045375
2025-12-14,813.7,873.1,5.7628117,231.54628,16.166666666666668,34.13952888937477,-118.25075144444443
2025-12-15,873.1,2134.3,3.710795,313.40884,14.922222222222224,34.13952888937477,-118.25075144444443
2025-12-16,2134.3,3532.8,3.9966488,56.68929,19.644444444444442,34.13952888937477,-118.25075144444443
2025-12-17,3532.8,2637.1,9.05205,151.28746,27.188888888888886,34.13952888937477,-118.25075144444443
2025-12-18,2637.1,4067.2,18.335276,357.36325,19.522222222222222,34.13952888937477,-118.25075144444443
2025-12-19,4067.2,6791.1,3.7971041,124.101326,16.62222222222222,34.13952888937477,-118.25075144444443
2025-12-20,6791.1,13152.1,7.458606,114.348274,20.58888888888889,34.13952888937477,-118.25075144444443
2025-12-21,13152.1,2722.6,4.965521,227.96095,21.966666666666665,34.13952888937477,-118.25075144444443
2025-12-22,2722.6,20419.8,7.4520864,205.47493,20.6,34.13952888937477,-118.25075144444443
2025-12-23,20419.8,29754.7,15.077082,127.98286,13.722222222222221,34.13952888937477,-118.25075144444443
2025-12-24,29754.7,47578.4,25.071098,113.15826,5.4625,34.182755875437564,-118.260718
2025-12-25,47578.4,7471.6,15.172407,98.30405,3.05,34.182755875437564,-118.260718
2025-12-26,7471.6,2474.8,15.3686695,100.977585,3.3874999999999997,34.182755875437564,-118.260718
2025-12-27,2474.8,1768.5,7.056826,8.936938,7.2333333333333325,34.13952888937477,-118.25075144444443
2025-12-28,1768.5,12937.0,7.1684303,356.07178,8.88888888888889,34.13952888937477,-118.25075144444443
2025-12-29,12937.0,23825.1,5.994297,178.64682,5.844444444444445,34.13952888937477,-118.25075144444443
2025-12-30,23825.1,11741.300000000001,11.367109,18.083544,4.911111111111111,34.13952888937477,-118.25075144444443
